row_idx,subject_id,sentence_index,task_name,source_file,target_string,seq_len
184,YAC,195,task2-NR-2.0,resultsYAC_NR.mat,"Though these requests were initially laughed off by Reagan, he says in his autobiography, he eventually gave in, after countless sleepless nights.""""",14
185,YAC,196,task2-NR-2.0,resultsYAC_NR.mat,"His paternal great-grandfather, Michael Reagan, immigrated to the United States from Ballyporeen, County Tipperary, Ireland in the 1860s.",14
186,YAC,197,task2-NR-2.0,resultsYAC_NR.mat,"Prior to his immigration, the family name was spelled Regan.",7
187,YAC,198,task2-NR-2.0,resultsYAC_NR.mat,"His maternal great-grandfather, John Wilson, immigrated to the United States from Paisley, Scotland in the early 1800s.",12
188,YAC,199,task2-NR-2.0,resultsYAC_NR.mat,"His presidency was marked by new economic policies, dubbed Reaganomics and a confrontational foreign policy towards the Soviet Union and Socialist movements around the world.",16
189,YAC,200,task2-NR-2.0,resultsYAC_NR.mat,"Reagan tried repeatedly to go overseas for combat duty, but was turned down because of his astigmatism.",8
190,YAC,300,task2-NR-2.0,resultsYAC_NR.mat,"Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.",27
191,YAC,302,task2-NR-2.0,resultsYAC_NR.mat,He played college football for Alabama and was a teammate of legendary coach Bear Bryant.,11
192,YAC,303,task2-NR-2.0,resultsYAC_NR.mat,"After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.",13
193,YAC,304,task2-NR-2.0,resultsYAC_NR.mat,"He was inducted into the College Football Hall of Fame, the South Carolina Sports Hall of Fame, and the Clemson Ring of Honor.",17
194,YAC,305,task2-NR-2.0,resultsYAC_NR.mat,"Howard was born at Barlow Bend, Alabama (""three wagon greasin's from Mobile"").",10
195,YAC,308,task2-NR-2.0,resultsYAC_NR.mat,He was the youngest president ever elected and the only Roman Catholic president.,11
196,YAC,309,task2-NR-2.0,resultsYAC_NR.mat,"Kennedy is also the only Roman Catholic ever to become President, the first president to serve who was born in the 20th century, the last to die while still in office, the last Democrat from the North to be elected, and the last to be elected while serving in the U.S. Senate.",29
197,YAC,310,task2-NR-2.0,resultsYAC_NR.mat,"Another example of Kennedy's belief in the ability of nonmilitary power to improve the world was the creation of the Peace Corps, one of his first acts as president.",16
198,YAC,311,task2-NR-2.0,resultsYAC_NR.mat,"Kennedy married his second wife Jacqueline Bouvier on September 12, 1953.",10
199,YAC,312,task2-NR-2.0,resultsYAC_NR.mat,"During this period, he published Profiles in Courage, highlighting eight instances in which U.S. Senators risked their careers by standing by their personal beliefs.",18
200,YAC,313,task2-NR-2.0,resultsYAC_NR.mat,The book was awarded the 1957 Pulitzer Prize for Biography.,7
201,YAC,315,task2-NR-2.0,resultsYAC_NR.mat,"In 1958, Kennedy published the first edition of his book A Nation of Immigrants, closely following his involvement in the Displaced Persons Act and the 1957 bill to bring families together.",21
202,YAC,316,task2-NR-2.0,resultsYAC_NR.mat,"After World War II, Kennedy entered politics (partly to fill the void of his popular brother, Joseph P. Kennedy, Jr., on whom his family had pinned many of their hopes but who was killed in the war).",23
203,YAC,317,task2-NR-2.0,resultsYAC_NR.mat,"In 1946, Representative James Michael Curley vacated his seat in an overwhelmingly Democratic district to become mayor of Boston and Kennedy ran for that seat, beating his Republican opponent by a large margin.",23
204,YAC,318,task2-NR-2.0,resultsYAC_NR.mat,"He was reelected twice, but had a mixed voting record, often diverging from President Harry S. Truman and the rest of the Democratic Party.",15
205,YAC,319,task2-NR-2.0,resultsYAC_NR.mat,"In the spring of 1941, Kennedy volunteered for the U.S. Army, but was rejected, mainly because of his troublesome back.",13
206,YAC,320,task2-NR-2.0,resultsYAC_NR.mat,"However, the U.S. Navy accepted him in September of that year.",8
207,YAC,321,task2-NR-2.0,resultsYAC_NR.mat,"He participated in various commands in the Pacific Theater and earned the rank of lieutenant, commanding a patrol torpedo boat or PT boat.",16
208,YAC,323,task2-NR-2.0,resultsYAC_NR.mat,"He was born in Overisel, Michigan.",4
209,YAC,324,task2-NR-2.0,resultsYAC_NR.mat,In 1923 he was awarded the inaugural Bôcher Memorial Prize by the American Mathematical Society.,12
210,YAC,325,task2-NR-2.0,resultsYAC_NR.mat,The mathematician Garrett Birkhoff (1911-1996) was his son.,6
211,YAC,328,task2-NR-2.0,resultsYAC_NR.mat,"He later became an educator, teaching music theory at the University of the District of Columbia; he was also director of the District of Columbia Music Center jazz workshop band.",18
212,YAC,329,task2-NR-2.0,resultsYAC_NR.mat,"John Ellis ""Jeb"" Bush (born February 11, 1953), a Republican, is the forty-third and current Governor of Florida.",13
213,YAC,330,task2-NR-2.0,resultsYAC_NR.mat,"He is a prominent member of the Bush family, the younger brother of President George W. Bush and the second son of former President George H. W. Bush and Barbara Bush.",20
214,YAC,331,task2-NR-2.0,resultsYAC_NR.mat,"After earning his degree, Bush went to work in an entry level position in the international division of Texas Commerce Bank, which was run by Ben Love.",16
215,YAC,332,task2-NR-2.0,resultsYAC_NR.mat,"Following the 1980 presidential election, Bush and his family moved to Miami-Dade County, Florida.",11
216,YAC,333,task2-NR-2.0,resultsYAC_NR.mat,"He took a job in real estate with Armando Codina, a 32-year-old Cuban immigrant and self-made American millionaire.",12
217,YAC,334,task2-NR-2.0,resultsYAC_NR.mat,"Bush co-founded the first charter school in the State of Florida: Liberty City Charter School, a grades K-6 elementary school.",16
218,YAC,335,task2-NR-2.0,resultsYAC_NR.mat,"[4] Situated in Liberty City, Dade County, the school is located just outside of greater Miami, in an area plagued by poverty.",13
219,YAC,336,task2-NR-2.0,resultsYAC_NR.mat,"The co-founder, working alongside Bush as a partner, was T. Williard Fair, a well-known local black activist and head of the Greater Miami Urban League.",17
220,YAC,337,task2-NR-2.0,resultsYAC_NR.mat,"Governor Buddy MacKay (55% to 45%) to become governor, after courting moderate voters and Hispanics.",12
221,YAC,338,task2-NR-2.0,resultsYAC_NR.mat,"He then enrolled at Phillips Andover, a private boarding school in Massachusetts already attended by his brother George.",13
222,YAC,339,task2-NR-2.0,resultsYAC_NR.mat,"At the urging of his wife, Columba, a devout Mexican Catholic, the Protestant Bush became a Roman Catholic.",14
223,YAC,340,task2-NR-2.0,resultsYAC_NR.mat,"Bush attended the University of Texas at Austin, where he graduated Phi Beta Kappa with a Bachelor's degree in Latin American Studies in 1973, taking only two and a half years to complete his work, and obtaining generally excellent grades.",24
224,YAC,341,task2-NR-2.0,resultsYAC_NR.mat,He regularly delivers speeches in both English and Spanish due to the large number of Spanish speaking residents of Florida.,12
225,YAC,342,task2-NR-2.0,resultsYAC_NR.mat,"Their three children, now grown, are George P. (recently married), John E. ""Jeb"" Bush Jr. and Noelle.",13
226,YAC,343,task2-NR-2.0,resultsYAC_NR.mat,"In November 1977 he was sent to the Venezuelan capital of Caracas, in South America, to open a new operation for the bank.",11
227,YAC,344,task2-NR-2.0,resultsYAC_NR.mat,"When Bush was six years old, the family moved to Houston, Texas.",7
228,YAC,345,task2-NR-2.0,resultsYAC_NR.mat,"Bush stayed in Houston with another family to finish the school year, and spent most summers and holidays at the family estate, known as the Bush Compound.",14
229,YAC,346,task2-NR-2.0,resultsYAC_NR.mat,"When Bush was seventeen, he went to Leon, Mexico, as part of his school's student exchange program.",12
230,YAC,347,task2-NR-2.0,resultsYAC_NR.mat,"While attending a motorcycle race, he met a local girl named Columba Garnica Gallo, whom he eventually married.",14
231,YAC,348,task2-NR-2.0,resultsYAC_NR.mat,"Jeb Bush was born in Midland, Texas, where his father was running an oil drilling company.",10
232,YAG,0,task2-NR-2.0,resultsYAG_NR.mat,"Henry Ford, with his son Edsel, founded the Ford Foundation in 1936 as a local philanthropic organization with a broad charter to promote human welfare.",21
233,YAG,1,task2-NR-2.0,resultsYAG_NR.mat,"After this initial success, Ford left Edison Illuminating and, with other investors, formed the Detroit Automobile Company.",18
234,YAG,2,task2-NR-2.0,resultsYAG_NR.mat,"With his interest in race cars, he formed a second company, the Henry Ford Company.",12
235,YAG,3,task2-NR-2.0,resultsYAG_NR.mat,"During this period, he personally drove his Quadricycle to victory in a race against Alexander Winton, a well-known driver and the heavy favorite on October 10, 1901.",27
236,YAG,4,task2-NR-2.0,resultsYAG_NR.mat,"Ford was forced out of the company by the investors, including Henry M. Leland in 1902, and the company was reorganized as Cadillac.",17
237,YAG,5,task2-NR-2.0,resultsYAG_NR.mat,"In 1891, Ford became an engineer with the Edison Illuminating Company, and after his promotion to Chief Engineer in 1893, he had enough time and money to devote attention to his personal experiments on internal combustion engines.",32
238,YAG,6,task2-NR-2.0,resultsYAG_NR.mat,"These experiments culminated in 1896 with the completion of his own self-propelled vehicle named the Quadricycle, which he test-drove on June 4 of that year.",21
239,YAG,7,task2-NR-2.0,resultsYAG_NR.mat,"Ford was born on a prosperous farm in Springwells Township (now in the city of Dearborn, Michigan) owned by his parents, William Ford (1826-1905) and Mary Litogot (c1839-1876), immigrants from County Cork, Ireland.",30
240,YAG,8,task2-NR-2.0,resultsYAG_NR.mat,"In the years between the wars, Henry Ford supported Adolf Hitler's Nazi regime.",13
241,YAG,9,task2-NR-2.0,resultsYAG_NR.mat,There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.,17
242,YAG,10,task2-NR-2.0,resultsYAG_NR.mat,"This can in part be traced to statements from Kurt Ludecke, Germany's representative to the U.S. in the 1920s, and Winifred Wagner, daughter-in-law of Richard Wagner, who said they requested funds from Ford to aid the National Socialist movement in Germany.",36
243,YAG,11,task2-NR-2.0,resultsYAG_NR.mat,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H. Wills.",29
244,YAG,12,task2-NR-2.0,resultsYAG_NR.mat,Henry Ford advocated long-time associate Harry Bennett to take the spot.,12
245,YAG,13,task2-NR-2.0,resultsYAG_NR.mat,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position.",18
246,YAG,15,task2-NR-2.0,resultsYAG_NR.mat,"Alexander Rae Baldwin III (born April 3, 1958, in Massapequa, Long Island, New York, USA) is an American actor who is the oldest and best known of the ""Baldwin brothers"", with brothers Daniel, Stephen and William.",36
247,YAG,16,task2-NR-2.0,resultsYAG_NR.mat,He is of three quarters Irish and one quarter French descent.,8
248,YAG,17,task2-NR-2.0,resultsYAG_NR.mat,"Baldwin has appeared in movies such as The Cooler, The Hunt for Red October, Beetlejuice, Ghosts of Mississippi, Talk Radio, Final Fantasy: The Spirits Within (voice), The Cat in the Hat, Pearl Harbor, Thomas and the Magic Railroad, Along Came Polly, The SpongeBob SquarePants Movie, and The Aviator.",37
249,YAG,18,task2-NR-2.0,resultsYAG_NR.mat,"When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.",16
250,YAG,19,task2-NR-2.0,resultsYAG_NR.mat,He was married to actress Kim Basinger from 1993 to 2002.,9
251,YAG,20,task2-NR-2.0,resultsYAG_NR.mat,"Baldwin, a liberal Democrat, has always had an active interest in politics and is frequently rumored to be a candidate for public office.",16
252,YAG,21,task2-NR-2.0,resultsYAG_NR.mat,"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",19
253,YAG,22,task2-NR-2.0,resultsYAG_NR.mat,He played William Barrett Travis in a movie about the Alamo called Thirteen Days of Glory.,13
254,YAG,23,task2-NR-2.0,resultsYAG_NR.mat,"In 1998, he began narrating the American version of the children's series Thomas the Tank Engine and Friends.",14
255,YAG,24,task2-NR-2.0,resultsYAG_NR.mat,"He is infamous for his 1994 appearance on Saturday Night Live as he potrays Mr. Armstrong, a scoutmaster who is a pedophile, he rips his shirt and puts his mouth around Adam Sandler's neck.",26
256,YAG,26,task2-NR-2.0,resultsYAG_NR.mat,"In 1954 she, along with Bing Crosby, Danny Kaye, and Vera-Ellen, starred in the movie White Christmas.",14
257,YAG,27,task2-NR-2.0,resultsYAG_NR.mat,"Clooney's first recordings, in May of 1946 were for Columbia Records as a singer with the big band of Tony Pastor.",21
258,YAG,28,task2-NR-2.0,resultsYAG_NR.mat,"Rosemary Clooney was married three times, twice to Jose Ferrer (from 1953 until 1961 and then again from 1964 to 1967) by whom she had five children, including actor Miguel Ferrer, born in 1955, and Gabriel Ferrer, born 1956, who married Debby Boone, and once to Dante DePaolo (whom she married in 1997).",46
259,YAG,30,task2-NR-2.0,resultsYAG_NR.mat,In 1945 the Clooney sisters won a spot on Cincinnati's radio station WLW as singers.,13
260,YAG,31,task2-NR-2.0,resultsYAG_NR.mat,"She was born in Maysville, Kentucky, about 60 miles up the Ohio River from Cincinnati, Ohio to Andrew Joseph Clooney and Frances Marie Guilfoyle, both of whom were of Irish descent (Rosemary's paternal great-grandparents, Nicholas Clooney and Bridget Byron, were born in Ireland), although Clooney's paternal grandmother, Crescentia Koch, was German.",46
261,YAG,32,task2-NR-2.0,resultsYAG_NR.mat,"In 1958, Clooney left Columbia, doing a number of recordings for MGM Records and then some for Coral Records.",18
262,YAG,33,task2-NR-2.0,resultsYAG_NR.mat,"Finally, toward the end of 1958, she signed with RCA Victor Records, where she stayed until 1963 except for doing some recordings in 1960 for Reprise Records.",26
263,YAG,34,task2-NR-2.0,resultsYAG_NR.mat,"In 1964 she went to Reprise again, shifting the next year to Dot Records.",13
264,YAG,35,task2-NR-2.0,resultsYAG_NR.mat,In 1966 she went to United Artists Records.,6
