row_idx,subject_id,sentence_index,task_name,source_file,target_string,seq_len
209,ZAB,215,task1-SR,resultsZAB_SR.mat,"Not only is Undercover Brother as funny, if not more so, than both Austin Powers films, but it's also one of the smarter, savvier spoofs to come along in some time.",31
210,ZAB,216,task1-SR,resultsZAB_SR.mat,It should be mentioned that the set design and interiors of the haunted vessel are more than effectively creepy and moodily lit.,22
211,ZAB,217,task1-SR,resultsZAB_SR.mat,"With the exception of some fleetingly amusing improvisations by Cedric the Entertainer as Perry's boss, there isn't a redeeming moment here.",21
212,ZAB,218,task1-SR,resultsZAB_SR.mat,It's a funny little movie with clever dialogue and likeable characters.,11
213,ZAB,219,task1-SR,resultsZAB_SR.mat,"``13 Conversations'' holds its goodwill close, but is relatively slow to come to the point.",15
214,ZAB,220,task1-SR,resultsZAB_SR.mat,"Not the kind of film that will appeal to a mainstream American audience, but there is a certain charm about the film that makes it a suitable entry into the fest circuit.",32
215,ZAB,221,task1-SR,resultsZAB_SR.mat,"You come away wishing, though, that the movie spent a lot less time trying to make a credible case for reports from the afterlife and a lot more time on the romantic urgency that's at the center of the story.",40
216,ZAB,222,task1-SR,resultsZAB_SR.mat,The movie is virtually without context -- journalistic or historical.,10
217,ZAB,223,task1-SR,resultsZAB_SR.mat,"After sitting through this sloppy, made-for-movie comedy special, it makes me wonder if Lawrence hates criticism so much that he refuses to evaluate his own work.",26
218,ZAB,224,task1-SR,resultsZAB_SR.mat,Genuinely touching because it's realistic about all kinds of love.,10
219,ZAB,225,task1-SR,resultsZAB_SR.mat,"For all the complications, it's all surprisingly predictable.",8
220,ZAB,226,task1-SR,resultsZAB_SR.mat,"Armed with a game supporting cast, from the pitch-perfect Forster to the always hilarious Meara and Levy, Like Mike shoots and scores, doing its namesake proud.",26
221,ZAB,227,task1-SR,resultsZAB_SR.mat,It will guarantee to have you leaving the theater with a smile on your face.,15
222,ZAB,228,task1-SR,resultsZAB_SR.mat,"The misery of these people becomes just another voyeuristic spectacle, to be consumed and forgotten.",15
223,ZAB,229,task1-SR,resultsZAB_SR.mat,"A thoroughly awful movie -- dumb, narratively chaotic, visually sloppy... a weird amalgam of `The Thing' and a geriatric `Scream.'",20
224,ZAB,230,task1-SR,resultsZAB_SR.mat,"One of those staggeringly well-produced, joylessly extravagant pictures that keep whooshing you from one visual marvel to the next, hastily, emptily.",21
225,ZAB,231,task1-SR,resultsZAB_SR.mat,"Measured against practically any like-themed film other than its Oscar-sweeping franchise predecessor The Silence of the Lambs, Red Dragon rates as an exceptional thriller.",24
226,ZAB,232,task1-SR,resultsZAB_SR.mat,"The movie has no respect for laws, political correctness or common decency, but it displays something more important: respect for its flawed, crazy people.",24
227,ZAB,233,task1-SR,resultsZAB_SR.mat,"In a strange way, Egoyan has done too much.",9
228,ZAB,234,task1-SR,resultsZAB_SR.mat,"After seeing the film, I can tell you that there's no other reason why anyone should bother remembering it.",19
229,ZAB,235,task1-SR,resultsZAB_SR.mat,The film is darkly funny in its observation of just how much more grueling and time-consuming the illusion of work is than actual work.,24
230,ZAB,236,task1-SR,resultsZAB_SR.mat,"In some ways, Lagaan is quintessential Bollywood.",7
231,ZAB,237,task1-SR,resultsZAB_SR.mat,"Pacino and Williams seem to keep upping the ante on each other, just as their characters do in the film.",20
232,ZAB,238,task1-SR,resultsZAB_SR.mat,"It would be disingenuous to call Reno a great film, but you can say that about most of the flicks moving in and out of the multiplex.",27
233,ZAB,239,task1-SR,resultsZAB_SR.mat,"Some movies can get by without being funny simply by structuring the scenes as if they were jokes: a setup, delivery and payoff.",23
234,ZAB,240,task1-SR,resultsZAB_SR.mat,Narc can only remind us of brilliant crime dramas without becoming one itself.,13
235,ZAB,241,task1-SR,resultsZAB_SR.mat,Narc is a no-bull throwback to 1970s action films.,9
236,ZAB,242,task1-SR,resultsZAB_SR.mat,Intriguing and downright intoxicating.,4
237,ZAB,243,task1-SR,resultsZAB_SR.mat,"The wonderful combination of the sweetness and the extraordinary technical accomplishments of the first film are maintained, but its overall impact falls a little flat with a storyline that never quite delivers the original magic.",35
238,ZAB,244,task1-SR,resultsZAB_SR.mat,Perhaps the most annoying thing about Who Is Cletis Tout? is that it's a crime movie made by someone who obviously knows nothing about crime.,25
239,ZAB,245,task1-SR,resultsZAB_SR.mat,"In addition to scoring high for originality of plot -- putting together familiar themes of family, forgiveness and love in a new way -- Lilo & Stitch has a number of other assets to commend it to movie audiences both innocent and jaded.",43
240,ZAB,246,task1-SR,resultsZAB_SR.mat,The quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance by Rachel Griffiths.,20
241,ZAB,247,task1-SR,resultsZAB_SR.mat,"At its worst, it implodes in a series of very bad special effects.",13
242,ZAB,248,task1-SR,resultsZAB_SR.mat,Bad and baffling from the get-go.,6
243,ZAB,249,task1-SR,resultsZAB_SR.mat,"The movie is a blast of educational energy, as bouncy animation and catchy songs escort you through the entire 85 minutes.",21
244,ZAB,251,task1-SR,resultsZAB_SR.mat,"To my taste, the film's comic characters come perilously close to being Amoses and Andys for a new generation.",19
245,ZAB,252,task1-SR,resultsZAB_SR.mat,"Although the sequel has all the outward elements of the original, the first film's lovely flakiness is gone, replaced by the forced funniness found in the dullest kiddie flicks.",29
246,ZAB,253,task1-SR,resultsZAB_SR.mat,"The real charm of this trifle is the deadpan comic face of its star, Jean Reno, who resembles Sly Stallone in a hot sake half-sleep.",25
247,ZAB,254,task1-SR,resultsZAB_SR.mat,"... a cute and sometimes side-splittingly funny blend of Legally Blonde and Drop Dead Gorgeous, starring Piper Perabo in what could be her breakthrough role.",25
248,ZAB,255,task1-SR,resultsZAB_SR.mat,"This method almost never fails him, and it works superbly here.",11
249,ZAB,256,task1-SR,resultsZAB_SR.mat,Few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands.,26
250,ZAB,257,task1-SR,resultsZAB_SR.mat,Steers has an unexpectedly adamant streak of warm-blooded empathy for all his disparate Manhattan denizens -- especially the a**holes.,19
251,ZAB,258,task1-SR,resultsZAB_SR.mat,"The Emperor's Club is one of those films that possesses all the good intentions in the world, but...",18
252,ZAB,259,task1-SR,resultsZAB_SR.mat,The most compelling performance of the year adds substantial depth to this shocking testament to anti-Semitism and neo-fascism.,18
253,ZAB,260,task1-SR,resultsZAB_SR.mat,"LaBute can't avoid a fatal mistake in the modern era: He's changed the male academic from a lower-class Brit to an American, a choice that upsets the novel's exquisite balance and shreds the fabric of the film.",37
254,ZAB,261,task1-SR,resultsZAB_SR.mat,A biopic about Crane's life in the classic tradition but evolves into what has become of us all in the era of video.,23
255,ZAB,262,task1-SR,resultsZAB_SR.mat,"A work of extraordinary journalism, but it is also a work of deft and subtle poetry.",16
256,ZAB,263,task1-SR,resultsZAB_SR.mat,... think of it as American Pie On Valium.,9
257,ZAB,264,task1-SR,resultsZAB_SR.mat,Gere gives a good performance in a film that doesn't merit it.,12
258,ZAB,265,task1-SR,resultsZAB_SR.mat,"The movie is as far as you can get from racy, to the point where it almost stops the blood flow to your brain; it has a dull, costumey feel.",30
259,ZAB,266,task1-SR,resultsZAB_SR.mat,The Pianist is Polanski's best film.,6
260,ZAB,267,task1-SR,resultsZAB_SR.mat,Maybe Thomas Wolfe was right: You can't go home again.,10
261,ZAB,268,task1-SR,resultsZAB_SR.mat,"The director, with his fake backdrops and stately pacing, never settles on a consistent tone.",15
262,ZAB,269,task1-SR,resultsZAB_SR.mat,"Why he was given free reign over this project -- he wrote, directed, starred and produced -- is beyond me.",20
263,ZAB,270,task1-SR,resultsZAB_SR.mat,"If you enjoy being rewarded by a script that assumes you aren't very bright, then Blood Work is for you.",20
264,ZAB,271,task1-SR,resultsZAB_SR.mat,"Like Rudy Yellow Lodge, Eyre needs to take a good sweat to clarify his cinematic vision before his next creation and remember the lessons of the trickster spider.",28
265,ZAB,272,task1-SR,resultsZAB_SR.mat,But his showboating wise-cracker stock persona sure is getting old.,10
266,ZAB,273,task1-SR,resultsZAB_SR.mat,"Circuit queens won't learn a thing, they'll be too busy cursing the film's strategically placed white sheets.",17
267,ZAB,274,task1-SR,resultsZAB_SR.mat,"A lot of talent is wasted in this crass, low-wattage endeavor.",11
268,ZAB,275,task1-SR,resultsZAB_SR.mat,"Alain Choquart's camera barely stops moving, portraying both the turmoil of the time and giving Conduct a perpetual sense of urgency, which, for a film that takes nearly three hours to unspool, is both funny and irritating.",37
269,ZAB,276,task1-SR,resultsZAB_SR.mat,The second coming of Harry Potter is a film far superior to its predecessor.,14
270,ZAB,277,task1-SR,resultsZAB_SR.mat,This stuck pig of a movie flails limply between bizarre comedy and pallid horror.,14
271,ZAB,278,task1-SR,resultsZAB_SR.mat,"The film just might turn on many people to opera, in general, an art form at once visceral and spiritual, wonderfully vulgar and sublimely lofty -- and as emotionally grand as life.",32
272,ZAB,279,task1-SR,resultsZAB_SR.mat,"The delicious trimmings... arrive early and stay late, filling nearly every minute... with a lighthearted glow, some impudent snickers, and a glorious dose of humankind's liberating ability to triumph over a Scrooge or two.",34
273,ZAB,280,task1-SR,resultsZAB_SR.mat,"The inhospitability of the land emphasizes the spare precision of the narratives and helps to give them an atavistic power, as if they were tales that had been handed down since the beginning of time.",35
274,ZAB,281,task1-SR,resultsZAB_SR.mat,Even more baffling is that it's funny.,7
275,ZAB,282,task1-SR,resultsZAB_SR.mat,"Parker should be commended for taking a fresh approach to familiar material, but his determination to remain true to the original text leads him to adopt a somewhat mannered tone... that ultimately dulls the human tragedy at the story's core.",40
276,ZAB,283,task1-SR,resultsZAB_SR.mat,"Hard, endearing, caring, warm.",4
277,ZAB,284,task1-SR,resultsZAB_SR.mat,"I have no problem with ``difficult'' movies, or movies that ask the audience to meet them halfway and connect the dots instead of having things all spelled out.",28
278,ZAB,285,task1-SR,resultsZAB_SR.mat,The way Coppola professes his love for movies -- both colorful pop junk and the classics that unequivocally qualify as art -- is giddily entertaining.,25
279,ZAB,286,task1-SR,resultsZAB_SR.mat,Both the crime story and the love story are unusual.,10
280,ZAB,287,task1-SR,resultsZAB_SR.mat,It's never a good sign when a film's star spends the entirety of the film in a coma.,18
281,ZAB,288,task1-SR,resultsZAB_SR.mat,A creaky staircase gothic.,4
282,ZAB,289,task1-SR,resultsZAB_SR.mat,"If there's a way to effectively teach kids about the dangers of drugs, I think it's in projects like the (unfortunately R-rated) Paid.",23
283,ZAB,290,task1-SR,resultsZAB_SR.mat,"If you're a WWF fan, or you related to the people who watched the robots getting butchered in A.I., you'll probably like Rollerball.",23
284,ZAB,291,task1-SR,resultsZAB_SR.mat,Norton holds the film together.,5
285,ZAB,292,task1-SR,resultsZAB_SR.mat,"A breathtaking adventure for all ages, Spirit tells its poignant and uplifting story in a stunning fusion of music and images.",21
286,ZAB,293,task1-SR,resultsZAB_SR.mat,It won't bust your gut -- and it's not intended to -- it's merely a blandly cinematic surgical examination of what makes a joke a joke.,26
287,ZAB,294,task1-SR,resultsZAB_SR.mat,Largely a for-fans artifact.,4
288,ZAB,295,task1-SR,resultsZAB_SR.mat,A movie so bad that it quickly enters the pantheon of wreckage that includes Battlefield Earth and Showgirls.,18
289,ZAB,296,task1-SR,resultsZAB_SR.mat,"If you're over 25, have an IQ over 90, and have a driver's license, you should be able to find better entertainment.",22
290,ZAB,297,task1-SR,resultsZAB_SR.mat,A solid piece of journalistic work that draws a picture of a man for whom political expedience became a deadly foreign policy.,22
291,ZAB,298,task1-SR,resultsZAB_SR.mat,"The doofus-on-the-loose banter of Welcome to Collinwood has a cocky, after-hours loopiness to it.",14
292,ZAB,299,task1-SR,resultsZAB_SR.mat,It's the funniest American comedy since Graffiti Bridge.,8
293,ZAB,300,task1-SR,resultsZAB_SR.mat,Samuel Beckett applied to the Iranian voting process.,8
294,ZAB,301,task1-SR,resultsZAB_SR.mat,A strangely compelling and brilliantly acted psychological drama.,8
295,ZAB,302,task1-SR,resultsZAB_SR.mat,"Often gruelling and heartbreaking to witness, but Seldahl and Wollter's sterling performances raise this far above the level of the usual maudlin disease movie.",24
296,ZAB,303,task1-SR,resultsZAB_SR.mat,"This enthralling documentary... is at once playful and haunting, an in-depth portrait of an iconoclastic artist who was fundamentally unknowable even to his closest friends.",25
297,ZAB,304,task1-SR,resultsZAB_SR.mat,"I didn't laugh at the ongoing efforts of Cube, and his skinny buddy Mike Epps, to make like Laurel and Hardy'n the hood.",23
