row_idx,subject,text,task_name,label,split,fold,held_out_subject,true_label_id,pred_label_id,true_label_name,pred_label_name,prob_NR,prob_TSR,pca1,pca2
144,YAC,"Marvin Pierce Bush (born October 22, 1956) is the youngest son of George H. W. Bush and Barbara Pierce, and brother of George W., John (Jeb), Neil and Dorothy.",NR,0,test,1,YAC,0,1,NR,TSR,0.010706492,0.98929346,12.216069,4.177298
145,YAC,He is named for his maternal grandfather.,NR,0,test,1,YAC,0,1,NR,TSR,0.009647333,0.9903527,13.337565,2.8144433
146,YAC,He became a banker in Boston and was active in the local Democratic Party.,NR,0,test,1,YAC,0,1,NR,TSR,0.008821977,0.991178,13.205223,3.2857492
147,YAC,HCC is a publicly traded insurance company on the New York Stock Exchange.,NR,0,test,1,YAC,0,1,NR,TSR,0.00959704,0.99040294,13.205354,4.2429667
148,YAC,"During his seventh-grade school year, Coltrane experienced three deaths in his close-knit family; he lost his aunt, his grandfather, and his father.",NR,0,test,1,YAC,0,1,NR,TSR,0.013176488,0.98682356,12.066057,3.7223978
149,YAC,Coltrane began playing music and practicing obsessively at about this time.,NR,0,test,1,YAC,0,1,NR,TSR,0.009790221,0.9902098,12.855868,3.9430542
150,YAC,"Though he was active before 1955, his prime years were between 1955 and 1967, during which time he reshaped modern jazz and influenced generations of other musicians.",NR,0,test,1,YAC,0,1,NR,TSR,0.011240538,0.9887595,12.517896,3.377665
151,YAC,"He passed away from liver disease in his home in Dix Hills, New York.",NR,0,test,1,YAC,0,1,NR,TSR,0.009435778,0.9905642,12.816866,3.9605522
152,YAC,Jon is known in the NBA because of the courage and determination he shows on defense and in the clutch time.,NR,0,test,1,YAC,0,1,NR,TSR,0.014648864,0.9853512,12.219626,4.740974
153,YAC,He is a sharp shooter from the three point range and also a very accurate free throw shooter.,NR,0,test,1,YAC,0,1,NR,TSR,0.009511968,0.9904881,12.717857,3.9960794
154,YAC,His nickname is Johnny B. Goode.,NR,0,test,1,YAC,0,1,NR,TSR,0.0063663875,0.9936336,13.398933,4.0665116
155,YAC,Shortly afterwards he retired from the Army as a brevet major.,NR,0,test,1,YAC,0,1,NR,TSR,0.01098252,0.9890175,12.313336,4.7695265
156,YAC,"In 1874, at the age of 23, Gifford was a Lieutenant in the 2nd Battalion, 24th Foot (later the South Wales Borderers), British Army during the First Ashanti Expedition, when the following deed took place for which he was awarded the Victoria Cross:",NR,0,test,1,YAC,0,1,NR,TSR,0.012776752,0.98722327,12.6855345,3.7311978
157,YAC,"He graduated and practiced law in a small firm which folded, then moved on to the firm of Rosenman, Colin, Kaye, Petschek and Freund, which had CBS Records as a client.",NR,0,test,1,YAC,0,1,NR,TSR,0.012161198,0.98783886,13.024132,3.7838798
158,YAC,"In the 1970s, Arista also had an extensive jazz line, most notably its Freedom imprint, concentrating on contemporary, sometimes avant-garde, musicians and widely praised reissues from the legendary Savoy label.",NR,0,test,1,YAC,0,1,NR,TSR,0.0115964385,0.9884036,13.12525,3.17263
159,YAC,"She was seen as a useful conduit for contracting an alliance between Portugal and England, after the treaty of the Pyrenees in 1659 where Portugal was arguably abandoned by France.",NR,0,test,1,YAC,0,1,NR,TSR,0.013760706,0.98623925,11.929381,3.8142807
160,YAC,"Following the restoration of Portuguese independence from Spain, and her father's accession to the throne on December 1, 1640, Catherine was engaged to Charles II.",NR,0,test,1,YAC,0,1,NR,TSR,0.013699241,0.9863007,12.664608,3.5754876
161,YAC,"Charles II married on May 3 or May 21, 1662, in Portsmouth, and her dowry brought Tangier and Bombay to British control.",NR,0,test,1,YAC,0,1,NR,TSR,0.010458087,0.9895419,13.434628,3.8044903
162,YAC,"She was not a particularly popular choice of queen, being a Roman Catholic, and her religion prevented her ever being crowned, since she could not take part in an Anglican service.",NR,0,test,1,YAC,0,1,NR,TSR,0.014913382,0.9850867,12.352007,4.252924
163,YAC,"Despite Charles's reputation as a womaniser, Catherine never gave birth to a live heir, though she had several pregnancies, the last being in 1669.",NR,0,test,1,YAC,0,1,NR,TSR,0.011920166,0.98807985,12.739383,3.2549474
164,YAC,"Her position was a difficult one, as Charles continued to have children by his mistresses, but he insisted that she be treated with respect, and refused to divorce her.",NR,0,test,1,YAC,0,1,NR,TSR,0.014464511,0.9855355,12.700816,4.406737
165,YAC,"Following his death, Catherine remained in England through the reign of James II of England and returned to Portugal during the joint reign of William III and Mary II.",NR,0,test,1,YAC,0,1,NR,TSR,0.013324997,0.98667496,12.510005,4.641476
166,YAC,She died in Lisbon in 1705.,NR,0,test,1,YAC,0,1,NR,TSR,0.011795493,0.9882045,13.163393,4.7591844
167,YAC,Laurance married Mary French in 1934.,NR,0,test,1,YAC,0,1,NR,TSR,0.012984935,0.987015,12.680948,4.95694
168,YAC,"Catherine introduced, and made fashionable, the custom of drinking tea in England.",NR,0,test,1,YAC,0,1,NR,TSR,0.010908845,0.9890912,12.730759,4.3913946
169,YAC,"She was very popular and loved by the people, and the Queens borough of New York City was named after her.",NR,0,test,1,YAC,0,1,NR,TSR,0.012257771,0.9877422,12.261845,4.204825
170,YAC,"They had four children: Frederick Dent Grant, Ulysses S. (Buck) Grant, Jr., Ellen (Nellie) Grant, and Jesse Root Grant.",NR,0,test,1,YAC,0,1,NR,TSR,0.01412578,0.9858743,13.2063265,4.06311
171,YAC,"Hamer erroneously nominated him as Ulysses Simpson Grant, and although Grant protested the change, it was difficult to resist the bureaucracy.",NR,0,test,1,YAC,0,1,NR,TSR,0.011046695,0.98895335,12.516479,4.4378176
172,YAC,"Upon graduation, Grant adopted the form of his new name with middle initial only, never acknowledging that the 'S' stood for Simpson.",NR,0,test,1,YAC,0,1,NR,TSR,0.013757142,0.9862429,12.249925,4.739027
173,YAC,"He graduated from West Point in 1843, ranking 21st in a class of 39.",NR,0,test,1,YAC,0,1,NR,TSR,0.008484742,0.9915153,12.966156,3.9356427
174,YAC,"At the academy, he established a reputation as a fearless and expert horseman.",NR,0,test,1,YAC,0,1,NR,TSR,0.010705887,0.9892942,11.793478,3.447699
175,YAC,"Grant drank distilled liquor and, during the American Civil War, began smoking huge numbers of cigars (one story had it that he smoked over 10,000 in five years) which may well have contributed to his throat cancer of later life.",NR,0,test,1,YAC,0,1,NR,TSR,0.020144522,0.9798554,11.381776,4.411264
176,YAC,"His father, a tanner, and his mother were born in Pennsylvania.",NR,0,test,1,YAC,0,1,NR,TSR,0.010935053,0.98906493,13.263319,5.1053953
177,YAC,Kennedy was a member of the prominent Kennedy political family.,NR,0,test,1,YAC,0,1,NR,TSR,0.014970962,0.98502904,12.029654,5.8295994
178,YAC,"Considered the icon of American liberalism, Kennedy is the youngest person ever to be elected president of the country, at the age of 43.",NR,0,test,1,YAC,0,1,NR,TSR,0.014137772,0.9858622,12.006716,4.1063766
179,YAC,"During this period, he published Profiles in Courage, highlighting eight instances in which U.S. Senators risked their careers by standing by their personal beliefs.",NR,0,test,1,YAC,0,1,NR,TSR,0.010940712,0.9890592,13.035235,3.9325094
180,YAC,"He was honorably discharged in early 1945, just a few months before the Japanese surrendered.",NR,0,test,1,YAC,0,1,NR,TSR,0.011414051,0.988586,12.158736,4.8334
181,YAC,"He was reelected twice, but had a mixed voting record, often diverging from President Harry S. Truman and the rest of the Democratic Party.",NR,0,test,1,YAC,0,1,NR,TSR,0.013057273,0.98694277,11.992706,4.256749
182,YAC,"However, the U.S. Navy accepted him in September of that year.",NR,0,test,1,YAC,0,1,NR,TSR,0.008189374,0.99181056,12.592006,4.0490866
183,YAC,"By the 1964 election, Reagan was an outspoken supporter of conservative Republican Barry Goldwater.",NR,0,test,1,YAC,0,1,NR,TSR,0.012282891,0.9877171,12.854552,4.2599397
184,YAC,"Though these requests were initially laughed off by Reagan, he says in his autobiography, he eventually gave in, after countless sleepless nights.""""",NR,0,test,1,YAC,0,1,NR,TSR,0.013950555,0.9860495,11.735425,3.54033
185,YAC,"His paternal great-grandfather, Michael Reagan, immigrated to the United States from Ballyporeen, County Tipperary, Ireland in the 1860s.",NR,0,test,1,YAC,0,1,NR,TSR,0.012839563,0.98716044,12.555787,5.1444273
186,YAC,"Prior to his immigration, the family name was spelled Regan.",NR,0,test,1,YAC,0,1,NR,TSR,0.008076307,0.99192363,13.0151825,3.5230813
187,YAC,"His maternal great-grandfather, John Wilson, immigrated to the United States from Paisley, Scotland in the early 1800s.",NR,0,test,1,YAC,0,1,NR,TSR,0.010709509,0.98929054,13.616064,4.4347277
188,YAC,"His presidency was marked by new economic policies, dubbed Reaganomics and a confrontational foreign policy towards the Soviet Union and Socialist movements around the world.",NR,0,test,1,YAC,0,1,NR,TSR,0.0126264775,0.98737353,13.017868,4.214245
189,YAC,"Reagan tried repeatedly to go overseas for combat duty, but was turned down because of his astigmatism.",NR,0,test,1,YAC,0,1,NR,TSR,0.010715633,0.98928434,12.640796,5.3454103
190,YAC,"Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.",NR,0,test,1,YAC,0,1,NR,TSR,0.09977468,0.9002253,5.122819,4.3224726
191,YAC,He played college football for Alabama and was a teammate of legendary coach Bear Bryant.,NR,0,test,1,YAC,0,1,NR,TSR,0.06214302,0.937857,5.492683,4.5010986
192,YAC,"After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.",NR,0,test,1,YAC,0,1,NR,TSR,0.049726628,0.9502734,7.0841074,5.0646677
193,YAC,"He was inducted into the College Football Hall of Fame, the South Carolina Sports Hall of Fame, and the Clemson Ring of Honor.",NR,0,test,1,YAC,0,1,NR,TSR,0.07163585,0.9283641,6.036253,5.095601
194,YAC,"Howard was born at Barlow Bend, Alabama (""three wagon greasin's from Mobile"").",NR,0,test,1,YAC,0,1,NR,TSR,0.050942823,0.94905716,6.4684405,5.2636743
195,YAC,He was the youngest president ever elected and the only Roman Catholic president.,NR,0,test,1,YAC,0,1,NR,TSR,0.055007864,0.9449921,6.4317203,5.7095785
196,YAC,"Kennedy is also the only Roman Catholic ever to become President, the first president to serve who was born in the 20th century, the last to die while still in office, the last Democrat from the North to be elected, and the last to be elected while serving in the U.S. Senate.",NR,0,test,1,YAC,0,1,NR,TSR,0.086166844,0.91383314,5.9778247,4.9799895
197,YAC,"Another example of Kennedy's belief in the ability of nonmilitary power to improve the world was the creation of the Peace Corps, one of his first acts as president.",NR,0,test,1,YAC,0,1,NR,TSR,0.089647494,0.9103525,6.1505537,4.0563874
198,YAC,"Kennedy married his second wife Jacqueline Bouvier on September 12, 1953.",NR,0,test,1,YAC,0,1,NR,TSR,0.056582678,0.9434173,5.970653,4.262771
199,YAC,"During this period, he published Profiles in Courage, highlighting eight instances in which U.S. Senators risked their careers by standing by their personal beliefs.",NR,0,test,1,YAC,0,1,NR,TSR,0.09618254,0.9038174,5.0361977,5.600911
200,YAC,The book was awarded the 1957 Pulitzer Prize for Biography.,NR,0,test,1,YAC,0,1,NR,TSR,0.053847376,0.9461526,6.214942,6.6647973
201,YAC,"In 1958, Kennedy published the first edition of his book A Nation of Immigrants, closely following his involvement in the Displaced Persons Act and the 1957 bill to bring families together.",NR,0,test,1,YAC,0,1,NR,TSR,0.07128942,0.9287106,5.8765817,4.4698157
202,YAC,"After World War II, Kennedy entered politics (partly to fill the void of his popular brother, Joseph P. Kennedy, Jr., on whom his family had pinned many of their hopes but who was killed in the war).",NR,0,test,1,YAC,0,1,NR,TSR,0.047328703,0.9526713,6.4935317,4.692496
203,YAC,"In 1946, Representative James Michael Curley vacated his seat in an overwhelmingly Democratic district to become mayor of Boston and Kennedy ran for that seat, beating his Republican opponent by a large margin.",NR,0,test,1,YAC,0,1,NR,TSR,0.06868798,0.9313121,6.206038,4.1446624
204,YAC,"He was reelected twice, but had a mixed voting record, often diverging from President Harry S. Truman and the rest of the Democratic Party.",NR,0,test,1,YAC,0,1,NR,TSR,0.08757658,0.9124234,5.9042373,4.8855634
205,YAC,"In the spring of 1941, Kennedy volunteered for the U.S. Army, but was rejected, mainly because of his troublesome back.",NR,0,test,1,YAC,0,1,NR,TSR,0.040509723,0.9594903,7.712765,6.2176895
206,YAC,"However, the U.S. Navy accepted him in September of that year.",NR,0,test,1,YAC,0,1,NR,TSR,0.06903106,0.9309689,6.6614065,5.8388715
207,YAC,"He participated in various commands in the Pacific Theater and earned the rank of lieutenant, commanding a patrol torpedo boat or PT boat.",NR,0,test,1,YAC,0,1,NR,TSR,0.059200116,0.94079983,6.423223,4.18993
208,YAC,"He was born in Overisel, Michigan.",NR,0,test,1,YAC,0,1,NR,TSR,0.021136852,0.9788632,7.412421,7.0761313
209,YAC,In 1923 he was awarded the inaugural Bôcher Memorial Prize by the American Mathematical Society.,NR,0,test,1,YAC,0,1,NR,TSR,0.03909647,0.9609035,7.196973,4.9631925
210,YAC,The mathematician Garrett Birkhoff (1911-1996) was his son.,NR,0,test,1,YAC,0,1,NR,TSR,0.037459332,0.9625406,6.208091,6.132843
211,YAC,"He later became an educator, teaching music theory at the University of the District of Columbia; he was also director of the District of Columbia Music Center jazz workshop band.",NR,0,test,1,YAC,0,1,NR,TSR,0.10128677,0.89871323,5.046185,4.9685097
212,YAC,"John Ellis ""Jeb"" Bush (born February 11, 1953), a Republican, is the forty-third and current Governor of Florida.",NR,0,test,1,YAC,0,1,NR,TSR,0.0500139,0.9499861,7.0407205,5.1037464
213,YAC,"He is a prominent member of the Bush family, the younger brother of President George W. Bush and the second son of former President George H. W. Bush and Barbara Bush.",NR,0,test,1,YAC,0,1,NR,TSR,0.048571605,0.95142835,6.2717733,5.1935525
214,YAC,"After earning his degree, Bush went to work in an entry level position in the international division of Texas Commerce Bank, which was run by Ben Love.",NR,0,test,1,YAC,0,1,NR,TSR,0.06321408,0.93678594,6.5245867,3.8193378
215,YAC,"Following the 1980 presidential election, Bush and his family moved to Miami-Dade County, Florida.",NR,0,test,1,YAC,0,1,NR,TSR,0.04657591,0.95342404,7.1111073,3.4665956
216,YAC,"He took a job in real estate with Armando Codina, a 32-year-old Cuban immigrant and self-made American millionaire.",NR,0,test,1,YAC,0,1,NR,TSR,0.0549756,0.9450244,6.422291,5.547305
217,YAC,"Bush co-founded the first charter school in the State of Florida: Liberty City Charter School, a grades K-6 elementary school.",NR,0,test,1,YAC,0,1,NR,TSR,0.06895102,0.931049,6.429055,5.666484
218,YAC,"[4] Situated in Liberty City, Dade County, the school is located just outside of greater Miami, in an area plagued by poverty.",NR,0,test,1,YAC,0,1,NR,TSR,0.044466887,0.9555331,7.2164116,5.870961
219,YAC,"The co-founder, working alongside Bush as a partner, was T. Williard Fair, a well-known local black activist and head of the Greater Miami Urban League.",NR,0,test,1,YAC,0,1,NR,TSR,0.054935914,0.94506407,7.04325,4.8207927
220,YAC,"Governor Buddy MacKay (55% to 45%) to become governor, after courting moderate voters and Hispanics.",NR,0,test,1,YAC,0,1,NR,TSR,0.06421555,0.9357845,5.9147186,4.462342
221,YAC,"He then enrolled at Phillips Andover, a private boarding school in Massachusetts already attended by his brother George.",NR,0,test,1,YAC,0,1,NR,TSR,0.060246613,0.93975335,6.560854,5.2749653
222,YAC,"At the urging of his wife, Columba, a devout Mexican Catholic, the Protestant Bush became a Roman Catholic.",NR,0,test,1,YAC,0,1,NR,TSR,0.043170385,0.95682967,7.677285,4.949613
223,YAC,"Bush attended the University of Texas at Austin, where he graduated Phi Beta Kappa with a Bachelor's degree in Latin American Studies in 1973, taking only two and a half years to complete his work, and obtaining generally excellent grades.",NR,0,test,1,YAC,0,1,NR,TSR,0.06594661,0.93405336,7.0649323,4.781579
224,YAC,He regularly delivers speeches in both English and Spanish due to the large number of Spanish speaking residents of Florida.,NR,0,test,1,YAC,0,1,NR,TSR,0.05963277,0.9403672,7.027777,4.4418106
225,YAC,"Their three children, now grown, are George P. (recently married), John E. ""Jeb"" Bush Jr. and Noelle.",NR,0,test,1,YAC,0,1,NR,TSR,0.051069465,0.94893056,7.731328,5.886065
226,YAC,"In November 1977 he was sent to the Venezuelan capital of Caracas, in South America, to open a new operation for the bank.",NR,0,test,1,YAC,0,1,NR,TSR,0.0723105,0.9276895,6.8747363,5.067716
227,YAC,"When Bush was six years old, the family moved to Houston, Texas.",NR,0,test,1,YAC,0,1,NR,TSR,0.049459923,0.95054,7.1936426,5.112296
228,YAC,"Bush stayed in Houston with another family to finish the school year, and spent most summers and holidays at the family estate, known as the Bush Compound.",NR,0,test,1,YAC,0,1,NR,TSR,0.06989446,0.93010557,6.4509187,5.052647
